c_Colonia,c_CodigoPostal,Nombre del asentamiento
1313,51578,El Salitrillo
1313,59615,Cosmos
1313,62606,Acatzingo
1313,63643,Andrés Ramírez
1313,70900,Sección 4a
1313,73880,Francia
1313,76087,Huertas del Cimatario
1313,79502,Gogorrón
1313,82138,FOVISSSTE Playa Azul
1313,86107,España
1313,87310,Baltazar Díaz Bazán
1313,90454,La Unión
1313,97884,Sacamucuy
1313,99800,El Agave
1314,9030,Paseos de Churubusco
1314,27486,San Isidro
1314,30385,Santa Rita
1314,32758,Banderas
1314,35163,Benito Juárez
1314,40930,Francisco Villa
1314,43121,Aquilastec
1314,45650,Santa Anita
1314,51578,Rincón del Aguacate
1314,62605,Los Linares
1314,63657,Benito Valle (San Miguel)
1314,70987,Santa Cruz Sector A
1314,73881,Unidad Industrial Minera
1314,76087,Linderos del Cimatario
1314,79502,Socavón (El Carmen)
1314,82120,Plaza Reforma
1314,85518,Bachomobampo
1314,90454,Los Patios
1314,92103,Santa Clara 1
1314,97886,Kihuic
1314,99800,Genaro Borrego
1315,20270,Los Cedros
1315,22705,Santa Lucia
1315,27487,Emiliano Zapata
1315,32760,Cajoncitos
1315,35180,Ciudad Juárez
1315,37238,Lomas de Medina
1315,41800,Francisco Villa
1315,43123,Acoxcatlán
1315,51579,Pie del Cerro
1315,59615,Progreso Nacional
1315,62605,Amate Amarillo
1315,63652,Carrizo del Peñasquillo
1315,66486,Jardines Del Nogalar (fomerrey 28)
1315,70987,Sector E
1315,73885,Industrial INFONAVIT 1
1315,76087,Prados de Querétaro
1315,79503,Presa del Organito
1315,82157,Plazas San Ignacio
1315,85518,Bateve
1315,87398,Bienestar
1315,90454,Arcos del Tetel I
1315,92104,Xiloxúchitl
1315,97884,Xobenhaltun
1315,99800,Los Maestros
1316,9040,Central de Abasto
1316,20240,Triana
1316,22793,Sexta Sección
1316,27487,Las Margaritas
1316,32765,Cerros Colorados
1316,35180,La Campana
1316,37238,Ángeles y Medina
1316,40600,Guadalupano
1316,43124,Choquintla (San Nicolás Choquintla)
1316,45653,Concepción Del Valle
1316,51579,Tejupilquito
1316,59616,La Floresta
1316,62605,Mejapa
1316,63634,Cerro Verde
1316,66486,La Morena (fomerrey 65)
1316,70987,Sector F
1316,73886,El Fresnillo
1316,76087,Bosques de las Lomas
1316,79505,El Rosario
1316,82124,Puesta del Sol
1316,85518,Enrique Landa
1316,86107,Aurora
1316,87394,Buena Vista
1316,90450,La Palma
1316,92103,San Sebastián
1316,97885,Huntochac
1316,99800,Vallarta
1317,9040,Paseos de Churubusco FOVISSSTE
1317,20263,El Cedazo
1317,22703,Tijuana
1317,27487,Saucillo
1317,32767,Acebuches
1317,35180,Las Piedras
1317,37238,Maravillas III
1317,40336,Guadalupe
1317,43125,La Palma
1317,45654,La Unión Del 4
1317,51598,San Antonio del Rosario
1317,59617,Huertas del Cerrito
1317,62606,El Muelle
1317,63634,Copales
1317,66486,Nogalar Infonavit
1317,70987,Sector H
1317,73887,El Fresnillo
1317,76090,Centro Sur
1317,79506,Centenario
1317,82112,Quintas del Mar
1317,85518,Vicente Guerrero
1317,86107,Tucanes las Quintas
1317,90450,La Huerta
1317,92106,Santa Clara 2
1317,97615,J.F. Kennedy
1317,99700,Lomas Del Calvario
1318,20286,Providencia
1318,22830,3 de Octubre
1318,27487,Tierra y Libertad
1318,30389,Nueva Independencia
1318,32770,Cieneguillas
1318,35180,San Carlos
1318,37238,Medina
1318,40906,Guadalupe
1318,43126,El Durazno
1318,45655,Santa Cruz Del Valle
1318,51580,San Francisco de Asís
1318,59617,Jardines de San Joaquín
1318,62606,Tres de Mayo
1318,63648,Crucero a Mexcaltitán (La Siesta)
1318,66486,Salvador Allende
1318,70987,Sector I
1318,73890,La Azteca
1318,76125,Jardines de Alborada
1318,79506,Las Rusias
1318,82112,Real del Mar
1318,85524,Cruz de Piedra
1318,90450,La Aurora
1318,92108,Acececa
1318,97614,Santa Flor
1318,99700,Morones
1319,20298,Lomas de Vistabella 2a. Sección
1319,22830,28 de Agosto
1319,27488,Buenavista
1319,30390,Socoltenango
1319,32774,Bosque Bonito
1319,35163,Villa de Guadalupe
1319,37238,Prado Hermoso
1319,43126,El Naranjal
1319,45659,Guadalajara (Miguel Hidalgo y Costilla)
1319,59618,Palo Alto INFONAVIT
1319,62606,General Pedro Saavedra
1319,63637,Crucero a Zomatlán
1319,70988,Sector J
1319,73890,El Pinal
1319,76125,La Condesa
1319,79507,San Miguel
1319,82134,Renato Vega
1319,85524,San Fernando de Guaymas
1319,86108,Virginia
1319,90450,Xalcuentla
1319,92105,La Laja 1
1319,97615,Yalsihon
1319,99700,Militar
1320,9060,Escuadrón 201
1320,22710,Venustiano Carranza
1320,27488,Gabino Vázquez (San Luis)
1320,32776,Emilio Carranza
1320,35181,Álvaro Obregón
1320,43127,Amola de Ocampo
1320,45660,Cuyutlan
1320,51583,Palma Torcida
1320,59619,Pradera INFONAVIT
1320,62606,La Campesina (Colonia los Tulipanes)
1320,63640,Crucero de los Medina
1320,66488,Floridos Bosques Del Nogalar (fomerrey 90)
1320,73890,Vista Hermosa
1320,76125,Balcones de San Pablo
1320,79508,Puerta de San Antonio
1320,82125,Rincón de Las Plazas
1320,85533,El Porvenir
1320,86108,Los Álamos
1320,90450,La Huerta I
1320,92105,El Aquichal (Laja Segunda)
1320,97615,Vista Alegre
1320,99700,Valle Verde
1321,9060,Sector Popular
1321,22710,Villa Mar
1321,27488,Nuevo Margaritas
1321,30416,Abelardo L Rodriguez
1321,32777,Lomas de Arena
1321,35181,Los Ángeles
1321,37239,Unidad Deportiva II
1321,40663,Heriberto Castillo
1321,43127,San Juan Ahuehueco
1321,45660,San Miguel Cuyutlan
1321,51584,Ancón de los Curieles
1321,59620,El Porvenir
1321,62823,El Matadero
1321,63634,Crucero Providencia
1321,70988,Sector K
1321,73895,Las Arboledas
1321,76121,Altos de San Pablo
1321,79509,El Tejocote
1321,82112,Royal Country
1321,85533,La Palma
1321,86108,Villa de los Trabajadores
1321,87440,Campestre del Río II
1321,90450,Jardines de Santa Úrsula
1321,92110,Sabana Grande
1321,97614,San Francisco
1321,99700,Las Lomitas
1322,9070,Granjas de San Antonio
1322,22703,Villa Floresta
1322,27488,Nueva Reynosa
1322,30400,Cintalapa de Figueroa Centro
1322,32780,Praxedis G Guerrero
1322,35181,Río Nasas
1322,37239,Revolución
1322,40900,Hermenegildo Galeana
1322,43127,Teyahuala
1322,45663,San Lucas Evangelista
1322,51584,El Higo Prieto
1322,62823,La Hacienda
1322,63657,El Bálsamo
1322,70987,Sector M
1322,73899,La Magdalena
1322,76147,La Tinaja
1322,79510,Bledos
1322,82134,Salinas de Gortari
1322,85530,Gaferza
1322,86109,La Joya
1322,90450,Los Sauces II
1322,92110,San Diego 1
1322,97614,Chamizal
1322,99700,Hidráulica
1323,20299,Lomas Altas
1323,22715,Villa Italiana
1323,27488,San Juan de Villanueva (Villanueva)
1323,30429,Francisco I Madero
1323,32783,Fronteras
1323,35181,6 de Enero
1323,37239,Unión Comunitaria de León
1323,43130,Acoyotla
1323,45665,San Juan Evangelista (San Juan)
1323,51580,Tlacocuspan
1323,59620,Lázaro Cárdenas
1323,62823,Los Capulines
1323,63648,El Canal de la Lima
1323,70987,Sector R
1323,73907,Ajocotzingo
1323,76147,Jardines de San José
1323,79510,Carranco
1323,82125,San Carlos
1323,85533,Mi Patria es Primero
1323,86109,Villas Del Bosque
1323,87310,Cananea
1323,90450,Los Sauces III
1323,92118,San Diego 2
1323,97615,Noczal
1323,99700,San Pascual
1324,20290,Parque Industrial ALTEC
1324,22839,Villafontana
1324,27488,San Manuel
1324,30429,Triunfo de Madero
1324,32784,Centenario
1324,35182,El Rayo
1324,43130,Acuimantla
1324,45670,Cajititlán
1324,51585,San Pedro Limón
1324,59620,Ramírez
1324,62823,Zacahuacatla
1324,63635,El Cuatante
1324,66489,Lagos de Chapultepec (fomerrey 69)
1324,70988,Sector V
1324,73906,Gómez Poniente
1324,76147,Rancho Quemado
1324,79511,Saucillo de Bledos
1324,82157,Santa Virginia
1324,85530,Zaragoza (Santa Amelia)
1324,86126,Santa Elena
1324,90450,El Padrino III
1324,92100,Buena Vista
1324,97937,Tobxila
1324,99700,Las Moritas
1325,9080,Cacama
1325,20283,Parque Industrial Siglo XXI
1325,22450,Vista Alamar
1325,27489,Gilita
1325,32789,Esperanza
1325,35183,La Luz
1325,37240,La Brisa
1325,43130,Cuatolol
1325,45672,El Zapote Del Valle
1325,51586,Palos Verdes
1325,62824,Paraíso las Flores
1325,63658,El Guayabo
1325,66490,Ciudad Ideal
1325,73904,Huaxtla
1325,76147,Villas de San José
1325,79512,Arroyo Blanco
1325,85535,José María Morelos y Pavón (La Atravezada)
1325,87477,14 de Febrero
1325,90450,Los Sauces V
1325,92130,Amoxoyahual
1325,97937,San Miguel
1325,99700,Hacienda Real
1326,9080,Xopa
1326,20200,Veteranos de La Revolución
1326,22703,Hacienda San Fernando
1326,27489,Gregorio García (El Taconazo)
1326,30429,El Estoracón
1326,32790,El Porvenir
1326,35163,El Huarache
1326,43123,Guadalupe (Otongo)
1326,45675,El Capulín
1326,51587,Mayaltepec
1326,59620,El Carmen
1326,62824,Agua Zarca
1326,63646,El Llanito
1326,66490,Colonial Lagrange
1326,70313,6 de Enero
1326,73904,Ilita
1326,76220,Lomas del Pedregal
1326,79513,Cañón de Bledos
1326,82134,Valle Del Ejido
1326,87456,Cecilia Ocelli
1326,90450,Villa Hermosa
1326,92130,Corralillo
1326,97937,Uitzina
1326,99700,La Haciendita
1327,20923,Ruiseñores
1327,22703,Reserva San Fernando
1327,27489,Ignacio Zaragoza
1327,30423,San Sebastián
1327,32791,San José de Paredes
1327,35185,Las Cuevas
1327,37240,Michoacán
1327,41875,El Huicón
1327,43130,Tamala
1327,45678,La Calera
1327,51582,Palmar Grande
1327,59620,El Carmen
1327,62824,Los Amates
1327,63637,El Mil
1327,66490,Constituyentes de Queretaro Sector 1
1327,68016,La Soledad
1327,73907,Ocotlán
1327,76220,Valle Dorado
1327,82132,Valle Dorado
1327,85533,Fátima
1327,86126,Benito Juárez
1327,87314,Cedritos
1327,90450,El Pedregal
1327,92148,El Duque
1327,97937,Trapiche
1327,99700,Santo Santiago
1328,9089,Unidad Modelo
1328,20678,La Quesería de Los Serna
1328,22703,Anexa Obrera
1328,27489,La Ventana
1328,30426,La Florida
1328,32791,Sarabia
1328,35186,Monterrey
1328,37240,Palomares
1328,40250,Huixteco
1328,43135,Tenango
1328,45679,Alameda
1328,51588,Las Esmeraldas
1328,59625,Adolfo López Mateos
1328,62828,Francisco I Madero
1328,63638,El Potro
1328,66490,Constituyentes de Queretaro Sector 2
1328,73907,Tepeteno de Iturbide
1328,79520,Jesús María
1328,82112,Villas de Rueda
1328,85533,Úrsulo Galván
1328,86127,Rio Viejo 2a Sección
1328,90450,Ahuaxtla
1328,97937,San Salvador
1328,99014,Ampliación Azteca
1329,9090,Héroes de Churubusco
1329,20678,Subdivisión Villa de Guadalupe
1329,22703,Rosarito Este
1329,27489,Mieleras
1329,32792,Rinconada de Gallegos
1329,35187,Carlos Real (San Carlos)
1329,37240,Popular Anaya
1329,40270,Huiyatengo
1329,43130,Texcapa
1329,45680,El Salto Centro
1329,51598,El Naranjo
1329,59626,La Libertad
1329,62824,El Izote
1329,63658,El Quebrantadero (Hermanos Ibarra)
1329,66490,Constituyentes de Queretaro Sector 3
1329,71233,Sor Juana Inés de La Cruz
1329,73900,Tlatlauquitepec
1329,79521,Ojo del Gato
1329,82040,Villas Playa Sur
1329,85536,Antonio Rosales
1329,86127,Rio Viejo 3a Sección
1329,87505,Club de Leones
1329,90453,Villa Alta
1329,92130,Tepetatipa
1329,97936,Polinkin
1329,99094,Del Bosque
1330,9099,Mexicaltzingo
1330,20796,El Bajío de los Campos
1330,22703,Machado Norte
1330,27489,Río Escondido
1330,30408,Benito Juárez 1
1330,32800,Ahumada
1330,35188,Nazareno
1330,37240,San Agustin
1330,43130,Xilitla
1330,51598,Nuevo Copaltepec
1330,62826,Juan Morales
1330,63644,El Chirimoyo [Embarcadero]
1330,66490,Constituyentes de Queretaro Sector 4
1330,70980,Tamarindo
1330,73906,Tzinacantepec
1330,79524,Pardo
1330,82120,Zafiro
1330,85537,Junelancahui (El Mezquite)
1330,86127,Miguel Hidalgo 2a Sección
1330,90453,La Libertad
1330,92130,Zacatianguis
1330,97937,Santa Rosa
1330,99054,Ecología
1331,9100,Juan Escutia
1331,20773,La Tinajuela
1331,22703,Hacienda Floresta
1331,27489,Rosita Cuatro A (Noria los Valero)
1331,30423,La Constitución
1331,35189,Picardías
1331,37240,Santa Fe
1331,43139,Pueblo Nuevo
1331,45686,Hacienda Vieja del Castillo (Castillo Viejo)
1331,51590,Rincón Grande
1331,59627,El Sabinito
1331,62827,Paraíso Escondido
1331,63644,Los Espejos [Embarcadero]
1331,66490,Constituyentes de Queretaro Sector 5
1331,68607,Tecomavaca
1331,76244,San Juan (San Juan de Dios)
1331,79525,Laguna de San Vicente
1331,82110,Zona Dorada
1331,85534,Maytorena
1331,86130,Palmitas
1331,90453,La Joya
1331,92131,Monte Grande
1331,97937,Justicia Social
1331,99033,Ejidal 3
1332,9110,La Valenciana
1332,20298,Lotes de Arellano
1332,22704,Santa Mónica
1332,27489,Tejabán de la Rosita
1332,30423,Las Merceditas
1332,32811,Santo Domingo
1332,35190,La Loma
1332,37249,El Lucero
1332,43131,San Antonio
1332,45685,San Jose Del Castillo
1332,51598,El Temblor
1332,62828,Adolfo López Mateos
1332,63656,Estación Chilapa
1332,66490,Constituyentes de Queretaro Sector 6
1332,70980,Techal Blanco
1332,73903,Eloxochitan
1332,76240,El Cerrito
1332,79530,Calderón
1332,85526,San Antonio
1332,90453,Las Torres
1332,97937,Santa Ursula
1332,99056,Felipe Angeles
1333,9120,Voceadores de México
1333,20667,Canal Grande
1333,22704,Baja del Mar
1333,27489,Tejabán del Esfuerzo (El Esfuerzo)
1333,30417,Castellano Pomposo
1333,32812,Vado de Vigas
1333,35190,Sapioris
1333,37250,El Cortijo
1333,40537,Industrial
1333,43132,La Reforma
1333,45690,Las Pintas
1333,51573,La Parota
1333,59633,El Teco
1333,62828,Chichicastles
1333,63633,Francisco Villa (El Retiro)
1333,66490,Antiguo Corral de Piedra 1er Sector
1333,70760,Sección 3a de Santa Cruz Togolaba
1333,73904,Jiliapa
1333,76244,Cruz Alta
1333,79530,Emiliano Zapata
1333,80199,Diana Laura Riojas de Colosio
1333,85535,Santa María de Guaymas
1333,86140,Revolución I y II
1333,90455,Calapa
1333,92130,San Francisco
1333,97937,Xpechil
1333,99080,El Vergel
1334,9130,San Lorenzo Xicotencatl
1334,20667,El Canal
1334,22704,Marisol
1334,27490,La Mancha
1334,30410,Lázaro Cárdenas
1334,32813,Rancho Nuevo
1334,35191,San Isidro
1334,43132,San Andrés
1334,45693,Las Pintitas Centro
1334,51637,El Teamate
1334,59634,Revolución
1334,62828,Xalpa
1334,63644,Francisco Contreras [Granja Camaronera]
1334,73904,La Unión
1334,76244,Rinconada el Capricho
1334,79530,Guadiana
1334,80199,Francisco Alarcon Fregoso
1334,85540,La Colorada
1334,90455,Jazmín
1334,92150,Chiconamel
1334,97936,La Esperanza
1334,99014,Francisco I Madero
1335,9140,Santa Martha Acatitla Norte
1335,20159,Bosques del Prado Oriente
1335,22704,El Oasis
1335,27490,San José del Aguaje
1335,30413,Mérida
1335,32814,El Carrizal
1335,35192,El Refugio
1335,37250,La Carmona
1335,43138,Cahuazaz de Morelos (Rancho Alegre)
1335,45694,San Jose El Verde Centro
1335,51644,Jalpan (Jalpa)
1335,59636,El Vergel
1335,62828,Marino Galicia
1335,63644,Los Espejos [Granja Camaronera]
1335,66490,Francisco Garza Sada
1335,71233,3 de Octubre
1335,73904,Tepehican
1335,76244,San Felipe
1335,79530,Rodrigo
1335,80296,Prados Del Sur
1335,85556,Torres
1335,86143,Palma Real
1335,90457,La Luz
1335,92159,Tancazahuela
1335,97936,Kambul
1335,99094,Impresionistas
1336,9150,Fuentes de Zaragoza
1336,20880,El Salitrillo
1336,22704,Lepro
1336,27494,Bajío de Ahuichila
1336,30415,San Francisco
1336,32815,Ojo Caliente
1336,35193,Santa Anita
1336,37250,San Felipe de Jesús
1336,39250,Insurgentes
1336,43138,Chahuatitla
1336,45696,San José del Quince
1336,51634,Mextepec
1336,59640,Miguel Regalado
1336,62209,Universidad Autónoma del Estado de Morelos
1336,63637,Huerta Paula Sojo
1336,68010,Tulipanes
1336,73905,Calatepec
1336,76244,Santa María de Guadalupe
1336,79530,Saucillo
1336,80290,Providencia
1336,85549,San Jose de Moradillas
1336,90457,Villa Arboledas
1336,92160,Rancho Nuevo
1336,97936,Abal
1336,99080,La Paz
1337,9160,Solidaridad
1337,20926,La Loma
1337,22705,Veracruz
1337,30425,Santo Domingo
1337,32818,Álamos de Peña
1337,40930,Insurgentes Morelos
1337,43139,Xiliapa
1337,51636,Potzontepec
1337,59650,El Valle
1337,62995,La Bomba
1337,63652,La Flecha
1337,66490,Nuevo Mundo
1337,69570,Unidad La Colonia
1337,73905,San Agustín Chagchaltzin
1337,76342,La Pedrera
1337,79530,Villa de Reyes
1337,80034,Comunicadores
1337,85550,San Jose de Pimas
1337,90454,Arboledas
1337,92161,Chintepec
1337,97936,San Sebastián
1337,99099,Villas Jardín
1338,9170,La Colmena
1338,20926,Misión de Santa María
1338,22705,Campestre La Mina de San Antonio
1338,30417,La Esperanza de los Pobres
1338,32820,Lucero
1338,35196,La Unión
1338,39200,Israel Nogueda Otero
1338,43139,Petlapixca
1338,45700,Acatlán de Juárez
1338,51606,Santa Cruz (Santa Cruz Texcalapa)
1338,59650,Generalísimo Morelos
1338,62984,Palo Grande
1338,63655,La Higuerita
1338,66490,Peña Guerra
1338,68033,Unión
1338,73905,El Progreso
1338,76342,San Francisco
1338,79532,Machado
1338,80040,Chapultepec Del Rio
1338,85550,Cobachi
1338,86144,Ixtacomitán 4a Sección
1338,88936,Cumbres
1338,90454,Arcos Tetel II
1338,92165,Bernabe Sanchez
1338,97937,San Pedro Candelaria
1338,99056,Villas de Plateros
1339,9180,Ermita Zaragoza
1339,20924,Rancho San Pedro
1339,22705,Lomas Tecalli
1339,27498,Darías
1339,30413,Integral Adolfo López Mateos
1339,32840,Moctezuma Estación
1339,35197,Chocolate
1339,37257,Jardines de Oriente
1339,40400,ISSSTE
1339,43139,Texopich
1339,45713,Los Pozos
1339,51606,Santo Tomás de las Flores (Santo Tomás)
1339,62986,Los Dormidos
1339,63634,Las Adelitas
1339,66490,Residencial Riviera Sector 1
1339,71706,Unión Lindavista
1339,73905,Mazatepec
1339,76344,Vivah
1339,79533,Palomas
1339,85550,La Galera
1339,86144,Ixtacomitán 2a Sección
1339,87477,Del Bosque
1339,90450,La Cima de Piedra I
1339,92170,Chalma
1339,97937,Macmay
1339,99094,Victoria
1340,20196,Valle del Bicentenario
1340,22706,Las 2 Palmas
1340,27498,Tanque Aguilereño (El Tanque)
1340,30429,Guadalupe Victoria
1340,32845,Las Lagartijas
1340,35197,Chocolate
1340,37258,Los Ángeles
1340,40400,Ixcaltitlán
1340,43139,Zacualtipanito
1340,51600,Sultepec de Pedro Ascencio de Alquisiras
1340,59655,Carlos Salinas de Gortari
1340,62985,Las Carpas
1340,63634,Las Anonas
1340,71510,Unión y Progreso
1340,73906,Xonocuautla
1340,76344,Buenos Aires
1340,79557,La Esperanza
1340,80019,Girasoles
1340,85553,Tecoripa
1340,86150,Jardines Del Sur I y II
1340,90450,Las Rosas 2000
1340,92170,San Pedro Coyutla
1340,97933,Yaxcopil
1340,99094,Providencia
1341,9200,Unidad Vicente Guerrero
1341,20283,Parque Industrial Siglo XXI (Ampliación)
1341,22706,La Cuesta
1341,30417,Ciénega de León
1341,32847,Gallego
1341,35197,Javier Rojo Gómez (la Esperanza)
1341,40252,Izotes
1341,43140,Lolotla Centro
1341,45723,Tepetates
1341,59656,Miguel Hidalgo
1341,62985,Las Bóvedas
1341,63657,Las Conchas
1341,68125,Valle Esmeralda
1341,73907,Plan de Guadalupe
1341,76342,El Mercado
1341,79556,Texas
1341,80015,Grecia
1341,85560,Mazatán
1341,86153,Sabina
1341,87505,Del Maestro
1341,90458,Serafín Sánchez García
1341,92173,Taxtitla
1341,97934,Xto Gil
1341,99014,Petroleos Mexicanos
1342,20158,Villas del Cobano
1342,22706,Plan Libertador
1342,27499,Punta de Santo Domingo
1342,30415,Emiliano Zapata
1342,32847,San Lorencito
1342,35199,Nuevo Graseros
1342,37258,Los Portones
1342,41105,El Jaboncillo
1342,43141,Ixtlahuaco
1342,45720,Bellavista
1342,51605,Diego Sanchéz
1342,62987,Paso de Palapa
1342,63648,Los Cerritos (Loma de los Chivos)
1342,68330,23 de Noviembre
1342,73909,Oyameles
1342,76344,El Platanito
1342,79540,Zaragoza Centro
