c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Descripción del Huso Horario,Mes_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Diferencia_Horaria_Verano,Mes_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Diferencia_Horaria_Invierno
11792,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11793,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11794,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11795,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11796,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11797,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11798,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11799,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11800,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11801,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11802,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11803,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11804,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11805,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11806,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11807,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11808,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11809,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11810,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11811,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11812,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11813,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11814,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11815,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11816,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11817,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11818,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11819,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11820,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11821,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11822,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11823,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11824,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11825,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11826,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11827,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11828,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11829,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11830,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11831,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11832,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11833,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11834,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11835,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11836,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11837,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11838,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11839,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11840,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11841,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11842,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11843,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11844,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11845,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11846,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11847,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11848,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11849,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11850,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11851,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11852,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11853,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11854,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11855,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11856,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11857,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11858,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11859,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11860,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11861,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11862,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11863,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11864,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11865,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11866,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11867,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11868,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11869,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11870,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11871,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11872,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11873,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11874,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11875,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11876,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11877,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11878,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11879,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11880,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11881,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11882,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11883,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11884,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11885,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11886,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11887,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11888,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11889,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11890,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11891,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11892,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11893,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11894,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11895,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11896,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11897,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11898,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11899,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11900,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11901,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11902,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11903,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11904,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11905,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11906,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11907,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11908,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11909,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11910,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11911,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11912,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11913,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11914,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11915,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11916,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11917,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11918,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11919,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11920,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11921,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11922,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11923,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11924,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11925,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11926,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11927,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11928,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11929,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11930,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11931,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11932,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11933,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11934,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11935,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11936,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11937,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11938,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11939,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11940,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11941,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11942,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11943,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11944,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11945,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11946,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11947,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11948,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11949,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11950,CMX,016,11,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11951,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11952,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11953,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11954,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11955,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11956,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11957,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11958,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11959,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11960,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11961,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11962,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11963,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11964,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11965,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11966,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11967,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11968,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11969,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11970,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11971,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11972,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11973,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11974,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11975,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11976,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11977,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11978,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11979,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11980,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11981,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11982,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11983,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11984,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11985,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11986,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11987,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11988,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11989,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11990,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11991,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11992,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11993,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11994,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11995,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11996,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11997,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11998,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
11999,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12000,CMX,009,12,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12001,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12002,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12003,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12004,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12005,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12006,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12007,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12008,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12009,CMX,009,12,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12010,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12011,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12012,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12013,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12014,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12015,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12016,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12017,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12018,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12019,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12020,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12021,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12022,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12023,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12024,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12025,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12026,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12027,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12028,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12029,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12030,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12031,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12032,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12033,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12034,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12035,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12036,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12037,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12038,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12039,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12040,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12041,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12042,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12043,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12044,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12045,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12046,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12047,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12048,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12049,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12050,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12051,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12052,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12053,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12054,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12055,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12056,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12057,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12058,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12059,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12060,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12061,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12062,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12063,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12064,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12065,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12066,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12067,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12068,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12069,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12070,CMX,009,12,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12071,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12072,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12073,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12074,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12075,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12076,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12077,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12078,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12079,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12080,CMX,009,12,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12081,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12082,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12083,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12084,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12085,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12086,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12087,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12088,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12089,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12090,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12091,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12092,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12093,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12094,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12095,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12096,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12097,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12098,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12099,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12100,CMX,009,12,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12101,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12102,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12103,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12104,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12105,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12106,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12107,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12108,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12109,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12110,CMX,009,12,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12111,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12112,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12113,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12114,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12115,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12116,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12117,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12118,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12119,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12120,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12121,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12122,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12123,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12124,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12125,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
12126,CMX,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
